index,tweet,label
10315,"पार्टी सभापति अब पार्टी सभापति रहनु भएन, उहा एउटा गठबन्धनको सयोजकमात्र रहनु भयो, उहालाई आफ्ना कार्यकर्ता भन्दा प्रचन्नको र उनकी छोरीको चिन्ता बढी लाग्नु कांग्रेसका लागि दुर्भाग्य हो।",0
10316," उठ्दा पनि त कहाँ देका हन् तनि भोट, दिन्नन् दिन्नन् पिरै नअर्नु ।",0
10317," कांग्रेसको भोट सबै भन्दा बढी  हुने भोट हो एमाले को  मा, कट्टर ले त भोट आफ्नै लाई हाली हाल्छ नि तर कांग्रेस मा धेरै कट्टर भोटर चाई छन जस्तो लाग्दैन",0
10321,यसपालीको चुनावमा भोट दिउँ सक्षम चुनेरएकपटक होइन धेरै पटक मनले गुनेरआफ्नै मतले जिताएर नपरोस् पछि पछुताउनहोसियार हुनु फसाउलान् है अनेक जाल बुनेर।।,0
10323,भोट हाल्न चै जाउ।लाईनमा लभ पर्न सक्छ।,0
10324,"नेपाल विवेकशील पार्टीको स्थानीय तह निर्वाचन को एजेन्डा ""सुन्दर, हराभरा बाँझोरहित स्थानीय तह (पर्यटन, पर्यावरण तथा कृषि उत्पादन)रहेको छ। ""बैसाख मा नेपाल विवेकशील पार्टीका उम्मेदवार भएका स्थानमा मतदान ""कुकुरको मुखाकृति"" मा गर्नुहोला । ",0
10325," नोट बोकेर राती राती भोट किन्न हिड्नेहरुलाई च्याप्प समातेर रुखमा बाधेर सिस्नो पानी हान्नुपर्छ,यसो गरे कसो होला?",0
10326,नेकपा (एमाले)ले आगामी वैशाख गते हुने स्थानीय तह निर्वाचनमा हरेक मतदानस्थलमा जनाका दरले स्वयंसेवक परिचालन गर्ने भएको छ ।,0
10327,मात्र रेणुको पराजय र बालेनको जितअरु के चाहिएको छ र स्वभिमानी इमान्दार नेपाली जनतालाई !!!,0
10332,"बधाई छ , नेपाली कांग्रेस नेतृत्वको बर्तमान सरकार लाई ।जसले संघीय लोकतान्त्रिक गणतन्त्र को संस्थागत बिकासमा ठुलो योगदान पुर्याएको छ । ",0
10333,रेनु मेरो प्रस्तावमा मेयरमा उम्मेदवार बनेकी हुन्: देउवा,0
10334,"नुवाकोट पन्चकन्याको मत गणनाको नयाँ जानकारी, नम्बर  मत गणना गर्दाको प्रमुख  उप प्रमुख वडा अध्यक्ष ने क पा माओवादी:  नेपाली काङ्ग्रेस:  नेकपा एमाले:  ",0
10335,काङ्ग्रेस को रुख लाई माओवादीको हस्याले काटेर एमाले को घाम मा सुकाएर बालेन ले लौरो बनाएर देश भरका बृद्धहरुलाई टेकाउने र भ्रष्टाचारी नेताहरु लाई सेकाउने गर्छन जस्तो देखिदैछ त काठमाडौं मा,0
10336," टाउकोको मूल्य तोकिएका तत्कालिन माओवादी नेताहरु मध्येका एक हुन्,लुम्बिनी प्रदेशको मुख्यमन्त्री नियुक्त भएका कुलप्रसाद केसी‘सोनाम’।अहिले उनै देउवा सरकारको पालामा,त्यसमा पनि उनै देउवाकै पार्टीको समर्थनमा केसी लुम्बिनी प्रदेशको मुख्यमन्त्री बनाइएका हुन्।",0
10338,नेपाली राजनीतिको बाटो मा नयाँ लेनको सुरुवात हो बालेन ।,0
10339,अन्तर्वार्तामा आज पूर्व निर्वाचन आयुक्त इला शर्मा ।,0
10341,कमल गाउँपालिकाको निर्वाचन कार्यालयमा लगाईएको ताला खोलियो -,0
10342,नेपाली हरुले आफ्ना बा आमा पाल्न सक्दैनन र?जो पनि वृद्धभत्ता दिन्छौ भन्दै भोट तान्न खोज्छन त,0
10343,"रोल्पामा माओवादीविरुद्ध कांग्रेस, एमाले र विप्लव समूहको गठबन्धन, नतिजामा कस्तो प्रभाव पर्ला ? |   ",0
10347,सुन्दरहरैंचाकाे मेयरमा नेपाली कांग्रेसका ढकाल तथा उपमेयरमा एमालेकी चाैधरीकाे अग्रता कायमै,0
10348,स्थानीय तह निर्वाचन: उम्मेदवारविरुद्ध उजुरी दिन सकिने आधारहरू ऐनमा यस्ता रहेका छन्,0
10351,ठुलो आवाजमा डिजे बजाएको निहुँमा सुनसरीमा कांग्रेस र एमाले कार्यकर्ताबीच झडप,0
10352,अनि हजुर झुक्किनुभएच। उहाँ मिदि नभएर नेपाल प्रहरी हनुन्छ नि ।,0
10354,"नेपालमा कम्युनिस्ट पार्टीलाई शान्तिपूर्ण बहुदलीय प्रतिस्पर्धात्मक राजनीतिमा प्रवेश गराउने केशरजंग रायामाझी हुन् ।नेपाल भित्रबाट राजा महेन्द्रलाई समर्थन गर्ने कम्युनिस्ट नेता केशरजंग थिए भने बिदेशबाट समर्थन गर्ने कम्युनिस्ट नेता चीनका माअो थिए।उनी देशभक्त र स्वच्छ नेता,नो गद्दार",0
10355,"हेटौंडा उपमहानगरमा राप्रपाको अग्रता, एमाले तेस्रो ",0
10358,यसपाली को भोट यता ।,0
10359,स्थानीय तह निर्वाचन लगत्तै राष्ट्रपतिद्वारा दुवै सदनको अधिवेशन आह्वान -,0
10360,मन्त्रीले फालेको हड्डी लुछ्न लाई आतुर एकले अर्काको टाउको मा किच्दै नेपाली भेडा आम नागरिक देखि लिएर पार्टीका झोले कार्यकर्ता हरु।,0
10363,टी- क्रिकेट सिरिज : आज जिम्वाब्बेविरुद्ध उत्कृष्ट सुरुआत​ गर्ने लक्ष्यमा नेपाल,0
10364,अरुको वैशाखी न टेकि एक्लै निर्वाचन लड्न नसक्ने यति निम्सरो कांग्रेस किन र कसरी भयो माननीय ज्यु ? तपाईंको पालिकामा जस्तै अन्यमा किन एक्लै लड्न नसकेको ?,0
10366,भातमासुमा भोट दिने हामी जनता नै उस्तो देखे मैले त ।,0
10367,नेपाल ला थर बहुमत ल्याउने प्र म हुने ब्यबस्था गर्ने हो भने हाम्रो थरे चै स्योर प्र म हुन्छ्न होला! कति हुन यार ! उत्पादन घटेको झै लायेन !!,0
10368,भोट नदिएको भन्दै कांग्रेसका उम्मेदवार रोकायाले गरे सर्वसाधारणमाथि कु’टपिट:: नेपाल रैबार – समय र खबर,0
10369,निर्वाचन आयोगले आचारसंहिता उल्लङ्घन प्रकरणमा मागेको जवाफमा प्रमुख राजनीतिक दलकै सङ्ख्या बढी छ ।,0
10370,निर्वाचन तयारीबारे जानकारी दिँदै ओली,0
10373,बागी उम्मेदवारी फिर्ता लिन सभापति देउवाको आग्रह,0
10374,"विवेकशील साझा पार्टीका उम्मेदवार एक्लै भोट माग्दै, निर्वाचन खर्च हजार ",0
10375,आफ्ना कार्यकर्तालाई मात्र जनता देख्ने जनप्रतिनिधि लाई भोट हाल्नु हुदैँन ।सबै पार्टी का जनतालाई समान ब्यावहार गर्ने जनप्रतिनिधि लाई साथ दिनु जरुरी छ।,0
10376,"लौन आरजु भाउजुलाइ कसैले भन्द्याओ कि, कांग्रेसको मेयर नभएको ठाउमा पैसा पठाउदिन भन्नलाइ, देउवा दाइको बिर्ता हैन देशको ढुकुटी   ! भाउजू अलि नशामा छिन आजकल, अन्यथा नलिम! ",0
10377,"देउवाकाे बाेलेकाे पनि नबुझिने, बुद्ध धर्मको प्रार्थना नि नबुझिने भएकाले देउवा तटस्थ बसेकि क्या हाे?",0
10378,कहिँ आमसभा गर्ने ठाउँ नै जलमग्न हुने कतै कोही जोकर नेता भाषण गरिरहेको बेला मञ्च तर्फ सर्प आउने सायद यो चुनाव बाट पनि नेपाली जनताले दुख पाइरहन्छ भन्ने अशुभ सङ्केत होला,0
10379," भद्र असहमति हजुर!गाली मरिसकेकाहरुलाई गर्नु पर्छ भन्ने हाम्रो मत रहेको छ।यसकारण कि उहाँहरुको योगदानले नै अहिले,विश्वमा कहिल्यै सूर्य अस्त नहुने बेलायती साम्राज्यले पनि सन्धी गर्नुपऱ्या,नेपाल सबैको सामु मगन्ते भा’को छ।कसैको उपनिवेश नभएको देश,वीर गोरखालीहरु;एकादेशमा समेटिएको छ।",0
10381,स्थानीय निर्वाचन को वटा गाउँपालिका अध्यक्ष र उपाध्यक्षको मत परिणाम प्राप्त भएको छ।,0
10382,अरुले नगरे आफ्नो बयान बरु आफैंले गर्नु आफ्नो योजना सुनाउनुआफ्नो क्षमता र योग्यता देखाउनुतर अर्कालाइ गाली गरेर माग्न बन्द गर्नुस न कृपयाअर्को लाइ नराम्रो सावित गर्न खोजेर आफु सर्वश्रेष्ठ हुइदैन है ज्यूहरुआरोप प्रत्यारोप गर्योकार्यकर्ता उकास्यो,0
10383," माओवादी त बौरिने भैगयो नि मुखे साब, दैलेख जिल्लाभर गत चुनाव मा एउटा वडा सदस्य जितेको पार्टी लाई देउवा को कृपा ले वटा उपप्रमुख वटा प्रमुख पदको चिट्ठा परेको छ ",0
10384,अन्तर्राष्ट्रिय दायित्व स्वीकार नगर्ने मुलुकहरूबाट कामदार नलिने नीति बनाएमा नेपाल बाध्य भई विदेशमा भएका मतदातालाई मताधिकार प्रदान गर्न बाध्य हुनेछ । त्यसो हुनु पहिल्यै आफ्नो पहलकदमीमा यो अधिकार प्रत्याभूत गर्न सक्दा असल हुनेछ ।-खिमलाल देवकोटाको विचार,0
10386,"भाइ, एसको अवस्था गतिलो छैन । काँग्रेसको आडमा एकाध वडा जितेर उपलब्धी हुन्न । एमालेबाट जितेर गएका तिम्रा जनप्रतिनिधि थिए, अहिले मुस्किलले हुने देखिन्छ । अनि यो दम्भको स्रोत के हो ? ",0
10387,"सुन्दरहरैचा मा ‘वि सा’को अध्यक्षमा उठ्नुभाको मेरा साईला ससुराको भोट आएछ, त पुग्ला भन्ने आश भो भन्दै हुनुन्छ विवेकशिल साझाले काठमाण्डू बाहिर पनि ‘गहिरो समिक्षा’ गरोस् है ",0
10389,रेणु दाहाललाई कुनै पनि शंका नहुने गरी सहयोग गर्नुपर्छ : देउवा,0
10393,शेर ब देउवा बैन्कर भएको भए भख्खर टेलर मा छिरेको कोहिलाई  बनाईदेने,0
10394,भरतपुर मेयर का प्रत्यासी जगन्नाथ भन्ने ब्यक्ती अमेरिका ग्रीन कार्ड वाला हुन उन्को छोरा छोरी सबै उतै अमेरिका मा छ्न जग्गा दलाल मुद्दा समेत परेको फटाहा लाई चर्चा मा ल्याउन खड्के ग्याङ लागिपरेको छ।सत्य तथ्य अझै जनता माझ आउदै जानेछ!!!!,0
10395,पहिलो दिन हजार जनाको उम्मेदवारी दर्ता «,0
10396,रुपन्देहीको सिद्धार्थनगर नगरपालिकाको प्रमुखमा कांग्रेस र उपप्रमुखमा एमाले विजयी भएको छ ।,0
10398,"हाम्रा भुईंकटहर काकालाई पनि पार्टी एउटा विधान, सिद्धान्तले चल्छ भन्ने कुरा बाहेक सबै थाहा रहेछ नेपाली कांग्रेसको बारेमा। ",0
10399,उम्मेदवारी फिर्तापछि कांग्रेस र माओवादीको चुनावी तालमेल,0
10400,काठमाडौं महानगरपालिकावालेन्द्र शाह (स्वतन्त्र) - केशव स्थापित (नेकपा एमाले) - सिर्जना सिंह(नेपाली कांग्रेस) -,0
10401,"प्रविधि र प्रकृतिको गोकर्णेश्वर नगर, आजको आवश्यकता हो।वडामा कांग्रेस, नगरमा कांग्रेस र कांग्रेस देशैभरी।चेतनाको दिपक, शिक्षाको शान्ति हरेक मानिसको मनैभरी।भगवानसँग मेरो कामना, जितको हार्दिक शुभकामना।जय नेपाल !!! ",0
10403,चितवनका बागी उम्मेदवारले आफ्नो उम्मेदवारी फिर्ता लिएनन् । उनी चुनावसम्म आफ्नो अडानमा कायमै रहेमा उनले जित्लान् नजित्लान् त्यो फरक कुरा हो तर रेणुले हार्छिन् जसले गर्दा गठबन्धन टुट्छ र कांग्रेस पनि एक ढिक्का हुन्छ । अनि त्यसको श्रेय पौडेललाई जान्छ ।,0
10404,गते हुने स्थानिय निर्बाचनमा सेवाको आन्तरिक मत सर्वेक्षण यस्तो आयो ।) एमाले %) कङ्रेस %) माओवादी %) समाजबादी %)मधेस वादी %) राप्रपा %) र अन्य %,0
10405,स्थानीय निकायको निर्वाचन नजिकिदै गर्दा परराष्ट्र मामिला अध्ययन प्रतिष्ठानले   :   विषयमा गरिएको अन्तरक्रिया कार्यक्रम ।,0
10406," मेयर होइन, गाउपालिका हो !",0
10407,लौरो मा दौरो भोट आउछ्,0
10409,जहिले नेता भएन भनो बसो अब त सक्षम जी आउनु भएको छ कामपा को मेयरमा भोट तराजुमा हानौ अनि पो हुन्छ ।,0
10411,निर्वाचन आचारसंहिता उल्लंघन गर्दै राखिएका झण्डा स्वयं दलले हटाए -,0
10412,नवलपरासी सुनवल नगरपालिका - बाट नेकपा एमालेका वडा अध्यक्ष सहित प्यानल नै बिजयी ।सुर्य - रुख-,0
10414,आखिर नेपाली हो,0
10415,जिते पछि नेता भनौदाको  यस्तो देखिन्छ !! त्यसैले बेलैमा मान्छे चिनेर भोट दिने गरम!!,0
10416,हेरी राछु कुरिराछु पर्खी राछु म त प्रदेशी प्रवासमा छु ।भोट,0
10417," अब तेसो भए आउने संसदीय चुनावमा तेताबाट काङ्ग्रेस नउठेर माधब कामरेडको सिट राखिने बुझियो! दिलदार देउवा, धन्य काङ्ग्रेस !! जय होस!",0
10420,स्थानीय तह रहेको धादिङमा सत्तारूढ तीन दलबीच भागबन्डा भएको छ । वागमती प्रदेशस्तरीय गठबन्धनको संयन्त्रले सिट बाँडफाँट गरेको हो ।,0
10421,भोट गनेका हुन् कि फर्सीको मुन्टा केलाका हुन्कति बेर लगाका !,0
10422,घोराही उपमहानगरपालिका दाङ गन्दा एमाले :मेयर: उपमेयर :गठबन्धन : मेयर : उपमेयर :,0
10424,ए भगवान चितवनका काङ्ग्रेसले भोट भरी भूइकठहर लाई हानुन,0
10425,"मौन अवधिमा व्यक्ति वा दलले गर्ने प्रचार रोकिए पनि ट्विटरले फलानो चिलानो फलोज्, बेस्ड अन योर इन्ट्रेस्ट,     भनेर गरिरहेको प्रचार रोक्न चै के गरेछ निर्वाचन आयोगले ?",0
10426,अघिपछि कार्यकर्तालाई झोला बोकाउने अनि चुनावमा चाहिँ नेताले आफन्त र आसेपासे रोजेपछि स्वतन्त्र उम्मेदवारी दिनुको बिकल्प छैन।,0
10427,सुदूरपश्चिममा भोलि हुने चुनावी सभालाई सम्बोधन गर्न देउवा र प्रचण्ड धनगढीमा,0
10429,"भोट दिनुस् भन्दै आउँछन्, मतदान गर्ने तरिकाबारे पनि सिकाए मत बदर हुँदैनथ्यो होला ?' ",0
10431,काङ्ग्रेस र एमालेप्रति असन्तुष्टि ब्यक्त गर्न मेयर उम्मेदवार बालेन साहप्रति एक्कासि क्रेज बढाएको हुनसक्छ? धेरैको बुझाई यस्तै देखिन्छ। काङ्ग्रेस र एमाले मुल नेतृत्वले बेलैमा मतदाताहरुको मनोबिज्ञान बुझ्न सकेनन् भने मंसिरमा हुने प्रदेश र संघको निर्वाचनमा,0
10432,यही साल वैशाख गते हुने स्थानिय तह निर्वाचन को लागि जम्मा दिन बाँकी । स्थानीय तह सदस्य निर्वाचन मा सबैले आफ्नो मताधिकार प्रयोग गरौं र भोट हाल्न जाँदा आफ्नो मतदाता परिचय पत्र आनिवार्य साथमा लगौं।,0
10434,शेर बहादुर देउवा लाई अधिवेशन मा सघाएको उपहार हो।,0
10436,विराटनगर महानगरका मेयर भीम पराजुली दिए राजीनामा,0
10437,नो पार्टी। सामान्य नागरिक। यि दल र त्यिनको दलदल मन मन नपराउने मान्छे हो सोमप्रसाद। हजुर नि?,0
10438,"तिमी मेयर, म उपमेयर आउ तिमी र म मिलेर घरपालिका चलाम् भन्ने दिन नि आएन्",0
10439,लौरो पनि रुख बाटै बन्ने भएकोले लौरो मा भोट हालौ। गरौ,0
10440,सामाजिक सञ्जाल मार्फत असामाजिक चरित्र प्रदर्शन नगरौँ : निर्वाचन आयुक्त थपलिया,0
10441,"निर्वाचन आयोगको तथ्यांकका आधारमा मिडियाले समाचार बनाउनु पर्ने हो, तर निर्वाचन आयोगको वेभसाइटमा भेटिने सूचना मिडियाका निर्वाचन पोर्टल भन्दा निकै ढिलो रहेछ । आयोगको डिजिटल टिम गतिलै भएपनि सुस्त रहेछ ।",0
10442,अस्ति कुन दलको लाजनेता हो दलबल सहित ऊम्मेद्वारी दिन जादै रच म तिर हेरेर नमस्ते अर्दै मुस्कान दिदै थ्यो मैले पनी माझी औलो ले नमस्कार फिर्ता अर्देको रातो निलो हुदै मुन्टो बटार्यो आफुले अैले सम्म भोटर आईडी बनाको छैन भन्न खोजेको के बुझ्यो होला तेस्ले,0
10443,सबै र्यालीमा मास देखाउन लागि परे    हजार मत गणना गरा लगभग हजार भोट बदर चितवनमा,0
10444,इतिहासमै पहिलोपटक कञ्चनजंघा शिखरमा नेपाली सेनाको टोली,0
10445," पाँच वर्ष एमाले हेरियो, अझै पनि एमाले नै हेरिबसाैं। ",0
10446,माओवादी केन्द्रको स्थानीय चुनावमा कुनै ऐजेण्डा सार्वजनिक गरेको थियो र ? बर्षामान पुनले हाम्रो भनेर  दलिय गठबन्धन को भनेका होलान् ।हैन हैन नेपाली कांग्रेसको घोषणा पत्रलाई हाम्रो भनेका होलान् !!,0
10447,"""सक्षम महिला, समृद्ध नगरपालिका"" सन्धिखर्क नगरपालिकाको मेयरमा शान्ता !  ",0
10450,"स्थानीय निर्वाचन : चारजना म्यादी प्रहरीको मृत्यु, जना घाइते ",0
10451,भरतपुरमा सयौँ एमाले र राप्रपाका कार्यकर्ता माओवादीमा प्रवेश,0
10452,निर्वाचन आज र भोलि मतदाता परिचयपत्र वितरण गर्ने :,0
10455,"अजीब छ, मोदी हिन्दी बोल्छन, बीचबीचमा बरु नेपाली पनि बोल्छन, विशेषत: नेपाल आउँदा अंग्रेज़ी बोल्दैनन, तर हाम्रा महामहिमहरु भने कोटको खल्तीबाट पूर्जा निकालेर  (एज) लाई 'अस' र  (अनरबल) लाई 'होनोरेबल' भन्दिन्छन । बरु नेपाली नै बोलेको भए उपस्थित सबैले सजिलै बुझ्थे नि   ",0
10456,वैशाखमा तय भएको स्थानीय तहको निर्वाचनका लागि निर्वाचन आयोगले जिल्लामा केन्द्रीय अनुगमन टोली खटाएको छ ।,0
10457,एमाले र माओवादी कार्यकर्ताको झडप भएको रुकुमपूर्वमा एक जनाको शव फेला पर्यो,0
10460,जसले जति टाउको फुटाए पनि अन्ततोगत्वा कुनै एउटा ठूला भनिने पार्टीका एउटा सनकी ले पडकाउँछ मेयर पद। यहाँ यही भैआएथ्यो यही हुन्छ यस्तै भैरहनेछ। जब सम्म जनता कार्यकर्ता बाट जनता बन्न सक्दैन ।,0
10462,दलको संयुक्त गठबन्धन गरेर पनि नेपाली कांग्रेस स्थानीय नीर्वाचनमा पहीलो पार्टी बनेन भने सेरबहादुर देउवा रामचन्द्र पौडेल धनराज गुरुङ गगन थापा बिश्व प्रकाश शर्माज्यु हरु सामुहिक रूपमा शीर मुण्डण गरेर देबघाटमा गएर पीण्ड दान गरी उतै तिर कुटी बनाएर बसे हुन्छ ।,0
10463,खोटाङको दिप्रुङ चुईचुम्मा गाउँपालिका– टेम्माका वडाध्यक्षको लागि उम्मेदवारी दिएका उम्मेदवारको मृत्यु भएको छ ।,0
10464,स्थानीय निर्वाचन अपडेट : नगरप्रमुखसहित साढे हजार उम्मेदवार निर्वाचित,0
10465," जी,""म नभए विद्यासुन्दरले फोहोर पनि उठाउन सक्दैन"" भन्ने तपाईं एमाले नै हो ?यि हेर्नोस् , तपाईंजस्तो उडन्ते र गजडी गफ दिएकीछैनन् सृजनाले, सभ्यहुन सिक्नोस् ! ",0
10466,उम के त्यसैले भोलि चिनेर बुझेर भोट हालौं।,0
10467,बागी उम्मेदवारी फिर्ता लिन सत्ता गठबन्धनको निर्देशन,0
10470,पोखरामा एमाले जिताउनु पर्दैन?गु भनेर चिनिसकेपछी पनि कोट्याइ कोट्याइ सोध्ने बानी नराम्रो।,0
10472,खोटेहाङ गाउँपालिकाको   गणना गर्दावडा न   प्राप्त मत - एमाले उमेदवार - माओवादी  - नेपाली काङ्ग्रेस अध्यक्षका उम्मेदवारको प्राप्त मत -एमाले -गठबन्धन उपाध्यक्षका उमेदवारको प्राप्त मत -एमाले -गठबन्धन,0
10474,"मत गणना त खासमा  मा जस्तो हुनु पर्ने । विहान ठ्याक्कै बजे गन्न सुरु गर्ने, अनि केहि घण्टामै पूरै देशको रिजल्ट आउने । हाम्रो देशमा त भोट गनेको पारा देखेर नै निन्द्रा लाग्ने । अब कति हप्ता लाग्ने हो पूरै गनेर सक्न !      ?",0
10475,ललितपुर महानगरपालिकामा नेपाली कांग्रेसका उम्मेदवार चिरीबाबु महर्जन र उपप्रमुखमा नेकपा एमालेकी मञ्जली शाक्यको अग्रता कायम छ ।,0
10476,चुलाचुली गाउँपालिका अध्यक्षमा नेपाली कांग्रेस विजयी,0
10477,"हरियो मत पत्र, रुख भनेर छातामा भोट हालेछ्न। ",0
10479,देश :सर्वश्रेष्ठ ।।धर्म : सर्वोपरि।।पार्टी : विचारधारा।।,0
10480,भारतमा वर्षको अनुभव भएको पत्रकारको औसत तलब मासिक करिब हजार नेपाली रुपैयाँ बराबर हुनेरैछ !,0
10482,निर्वाचन को मिति नजिकिँदै गर्दा चुनाबको आचार संहिता उल्लङ्घन भएको को पाली मात्र हैन बिगतका दिन हरुमा पनि भएकै हो तर यो पाली मैंले देखेअनुसार चुनाबी प्रचार प्रसारमा बालबालिकाको प्रयोग अत्याधिक भएको छ ।यो कुनै पनि लोकतान्त्रिक मूलुकको लागि राम्रो होईन !,0
10483," चैत गते ""राजनेता"" खप्र ओलीको उवाच थियो: ""एमाले एक्लैले प्रतिशत स्थानीय तह जित्छ।""चुनावी नतिजाले काङ्ग्रेस अगाडि देखाउँदैछ। अर्थात ""राजनेता"" पनि ""बयलगाडा चढेर अमेरिका सवारी"" गर्दैहुनुहुन्छ।",0
10484,"भोट होइन यो भविष्य हो , हामी लगायत हाम्रा भावि सन्ततिको । उज्जल भविष्यको कामना गर्दै गरिएको श्रद्धाको नेतागणले त्यहीँ   अनुसारको मान राखुन ",0
10485,भोजपुरमा एमाले महिला सदस्य उम्मेदवारमाथि खुकरी प्रहार,0
10487," तपाइँ जस्तो मान्छेले त एमाले नेतृ बन्न हुने,गणेशमानको बुहारि मेयर उठ्न नहुने?? तपाइँलाइ सृजना सिंहको बिगत थाहा छ??हुन त कसरि थाहा हुनु?? उहाँ स्वबियु कोषाध्यक्ष,सभापति हुँदा तपाइँ दोहोरि तिर घुम्दै हुनुहुन्थ्यो होला,आलोचना गर्नु अगाडि अध्यन गर्नुस ",0
10489,लोकतन्त्रको रक्षाका लागि वर्तमान गठबन्धन आवश्यक: प्रधानमन्त्री देउवा,0
10490,दुवै को भोट हो । भाउजुको मात्र हैन ।,0
10491,के हो नेपाल को राजनीति आरूलाई हिलो छ्यापेर रमाउने भएको छ ! आफ्नो एजेन्डा राख्ने हो नी अरूलाई नानाभाती गाली गरेर के गर्न खोजेको हो? एकले आर्कोलाई नराम्रो बनाएर आफूलाई राम्रो देखाउन खोजेको छ! आफू फर्स्ट हुनलाई अरूलाई छिर्किनी लगाउने हैन आफ्नो गतिलाई बढाउने हो !,0
10492,भरतपुरको मेयर पदमा रेणु दाहालले नजिते देश दूर्घटनामा पर्ने प्रचण्डको भनाई सुनेपछि मलाई लागेको कुरा के हो भने देश भन्नु रेणु दाहाल र रेणु दाहाल भन्नु देश रहेछ ।,0
10493,प्रकाश शरणलाई तं चुप लाग भन्ने देउवा दाइले जगन्नाथलाई भन्न सकेनछन क्या?,0
10494,यो सालको फोटो हो   पिएल सिह मेयर पदको लागी चूनाव लड्दा मत गणना स्थलमा माथी प्रकाशमान सिह र तल कृष्ण गोपाल श्रेष्ठ # मतपेटिका,0
10495,"यसपालि जे सुकै होस् चुनाव लड्नु पर्यो,तर हाम्रा नेता बल्ल बर्ष टेक्दै छन् , नकटाई त कुर्ची के छोडलान् र ?हैन हैन यसपालि पनि भोट दिन पर्ला ।",0
10496,"घरमा फरक फरक विचारधारा भएका परिवार सदस्य हुँदा नि गाह्रो पर्ने रहेछ।हाम्री हजुरआमा लाई कसले भोट हाल्न लैजाने भन्ने कुरामा आमालाई दाइ, ठुलोबुबाहरुले राम्रै फकाउनु भएको छ।आमा चाहिँ म त सामना संग जाने हो भन्दै हुनुहुन्छ, उहाँलाई फकाउने प्रयास जारी छ।",0
10497,स्थानीय तहको निर्वाचन पोखरा महानगरपालिकाको मेयरमा धनराज र उपमेयरमा मञ्जुको अग्रता,0
10499,काठमाडौं महानगरको विवेकशीलकी मेयर उम्मेदवार बास्कोटाद्वारा मतदान,0
10501,नेपाली सुरक्षागार्डको तलब हजार रिंगेट बनाउन मलेसियालाई नेपालको प्रस्ताव,0
10502,"लाखौं नेपाली विदेशमा छन, उनीहरु चुनावमा सहभागी हुन सक्ने अवस्था छैन । यस्तो अवस्थामा हुने चुनावलाई के महत्व दिनु ।",0
10503,उनीहरुले सभापति शेरबहादुर देउवा र गठबन्धनविरुद्ध नारावाजी गरेका छन्।,0
10505,काठमान्डौमा सृजना र भरतपुरमा रेणुलाइ जसरी नि जिताउन पर्छ- काङ्रेसले नजितेको ठाउमा कसरी पैसा पठाउने-,0
10506,फोटो सहितको परिचयपत्रले पनि फर्जी भोट नरोकिने रहेछ। परिचयपत्र छ तर मतदाता छैन भनेपनि केही प्रतिशत भोट खस्यो यसपाली!,0
10507," मानुसी र प्रियंकाले गर्भवती भएको बेला पेट देखाउँदा तपाईंलाई त्यो कुरा मन परेन तपाईंले त्यो बेला पुरातन सोच देखाउनु भयो त्यस्तै सोच भएका अधिकृत रैछ्न दिदी । सासु छन भन्ने बित्तिकै सिन्दुर खोज्ने ,साँच्चै सासुमा पटक्कै आँखा नदेख्ने कि तपाईंले माकेलाई भोट हाल्ने तिगडम हो दिदी",0
10508,एमाले नै देशको ठुलो पार्टी हो रे      भन्दा देख्ने लाई लाज लगे रहो !,0
10510,लाेकतन्त्रमा आवधिक निर्वाचन मार्फत राजनीतिक दलहरुले आफ्नो लाेकप्रियताकाे जाँच गर्नुपर्ने हुन्छ । चुनावमा हारजित जे हुन्छ त्याे स्विकार्दै अघि बढ्नु पर्नेमा जसरि भएपनि सत्ता कब्जा गर्ने उदेश्यका साथ भएको पाँच दलिय गठबन्धन देश र लाेकतन्त्रकाे लागि घातक छ ।,0
10513,शितगंगा नगरपालिका - मा कांग्रेसका दामोदर न्यौपानेको प्यानल विजयी,0
10514,"गफ त हान्यौ ढ्वाङमा भोट छैन - भोट छैन, स्थापितको चमेली रोईदिने कोही छैन ।",0
10518,आज भैरहेको स्थानीय तहको निर्वाचन मा निर्वाचन को दिन अगाडि समेत विदा नदिएको कारण म जस्तै आफ्नो स्थानीय तह भन्दा वहिर हुने लाखौ कर्मचारी आफ्नो स्थानीय तह सम्म पुग्न नसकेर जनप्रतिनिधि छनौट गर्ने नैसर्गिक अधिकार बाट बन्चित हुन परेकोमा ग्रैहजिम्मेवार सरकार प्रति खेद प्रकट गर्दछु ।।,0
10519,एमाले भनेको के हो दाजु ?,0
10521,तनहुँ का वटा स्थानिय तहको मतगणना सुरु वटा मा माओवादी वटा मा एमाले वटामा नेपाली कांग्रेसले अग्रता लिईरहेको खबर प्राप्त भएको छ,0
