index,tweet,label
37143,"मेरो देशै एमाले #Nepal 
@aprai4444 @SwayambhuKarki @KhanalDrRaj @SunitaP79 @Reva48107975 https://t.co/FiSD92juEB",0
28605,"मनोनयन दर्ताको दोस्रो दिन सोमबार बेलुका ५ बजेसम्म देशैभर ४७ हजार ६ सय १७ उम्मेदवारले उम्मेदवारी दर्ता गराएको निर्वाचन आयोगले जनाएको छ।
#AayoMail 
https://t.co/0SR7IarceX",0
14638,"#मणिपुर विधानसभा चुनाव के पहले चरण में चुनाव लड़ रहे 173 उम्मीदवारों में से 21 फीसदी से अधिक के खिलाफ आपराधिक मामले हैं और 16 फीसदी के खिलाफ गंभीर आपराधिक मामले हैं, जबकि 53 फीसदी उम्मीदवार करोड़पति हैं।

#ManipurElections2022 https://t.co/iWE7Jw7AJt",0
35006,"बिर्तामोड नागरपालिकाको ताजा मत परिणाम  बिर्तामोड वडा न १
मेयर 
(सुर्य )  ७१
 (रुख)  ४२
(हलो)  १४
उपमेयर 
सुर्य     ७३
हसिया  २९
हलो     १८
वडा अध्यक्ष 
सुर्य  ६५
रुख  ५७
हलो  १२",0
16832,"उत्तर प्रदेश में का बा?

#UttarakhandElections2022",0
24311,"त्यस बेला काँग्रेसलाई चटक्कै छाडेर विवेकशील साझालाई भोट हाल्दै गर्दा, नजीते पनि #NoNotAgain चाहिँ गरि दिम् शुरुवात त हुन्छ लागेकै हो।
आजको दिन सम्म आई पुग्दा सहि समयमा सहि निर्णय नै गरिएको रहेछ भन्ने लाग्दै छ।
आज #NoNotAgain भन्दा मनमा कुनै हिचकिचाहट छदै छैन :smiling_face_with_sunglasses:",0
10164,"आगामी विधानसभा चुनाव के दृष्टिगत जनपदीय पुलिस और पैरामिलिट्री फोर्स के साथ पैदल गस्त किया गया।
#UPPolice 
#kaushambipolice
#yourVotematters
#AssemblyElections2022 
#AgelessDemocracy https://t.co/83hT8eY37S https://t.co/6VzvSqScnG",0
34565,"स्थानीय तह निर्वाचनको उम्मेदवारी दिनेको संख्या १८ हजार नाघ्यो
https://t.co/pPm29S4fEj",0
28639,"निर्वाचन आयोगको विवरण अनुसार, गाउँपालिकाको ६ वडामध्ये कुनैमा पनि दलित महिला वडा सदस्यको मनोनयन परेको छैन ।
https://t.co/jvpfc8wNhK",0
16732,"आज अपना vote #PulwamaAttack के अमर बलिदानियों को समर्पित करें।
एक सशक्त, सुरक्षित, स्वावलंबी और सनातनी भारत के लिए Go vote! :ballot_box_with_ballot:

#UttarakhandElections2022 #GoaElections2022 #UttarPradeshElections2022",0
14518,"#ManipurElections2022 
मणिपुर में 38 सीटों पर पहले चरण का मतदान शुरू
#ManipurElection2022 #Election2022 #Network10 #ekdarpan https://t.co/cGbf1mMDRX",0
24287,अब म टुइटर चलाउँदिन । #NoNotAgain,0
14703,"भगदड़' के बीच 'आप' की पहली लिस्ट: पंजाब चुनाव के लिए 10 विधायकों को टिकट, हिस्सोवाल समेत 3 एमएलए के नाम गायब
https://t.co/sASGWbKp77 
#PunjabElections2022 @AamAadmiParty @ArvindKejriwal",0
18080,"#NavnirmanManchUK: उत्तराखंड चुनाव का सबसे बड़ा चेहरा...देवभूमि में पुष्कर खिलाएंगे फिर से कमल?

TIMES NOW नवभारत की एडिटर इन चीफ @navikakumar के साथ #Uttarakhand के सीएम @pushkardhami LIVE

#UttarakhandElections2022 #Elections2022  https://t.co/1tMbNNqqUY",0
30083,म मेयर तिमि उपमेयर आउ तिमि हामी मिलि हाम्रो घरपालिका बनाउँ:winking_face:,0
32743,निर्वाचन नजिकिँदै गर्दा मधुले परित्याग गरे राप्रपा - Nepal Bahas https://t.co/Hvoyz2BuQG,0
14414,"#Manipur_Phase_1_Polling: मणिपुर में पहले चरण का मतदान जारी, सुबह 9.30 बजे तक हुआ 8.94% मतदान

#ManipurElections2022 #ManipurElections #Manipur #GoVote #Election2022 

https://t.co/aD3VuvwUfv",0
22670,"अमेरिकी जनतालाई निर्वाचनको बधाई तथा शुभकामना, राम्रो नेता, युवा उमेद्वार छान, बुढा ट्रम्प र वाईडेनको अब काम छैन भन्ने जुलुस गर, नेपालमा #NoNotAgain भनेर उत्पात छ, तिमीहरु पनि सक्छौ भने यस्तै नारा ल्याओ, राजनितीक सचेतना कम्तिमा नेपाली जत्तिको बनाओ, अनि पो देश बन्छ ।
#Election2022",0
15164,"पंजाब में इस बार,
सीटें होगी 90 पार :smiling_face_with_sunglasses::smiling_face_with_heart-eyes:

#IchooseAap #PunjabElections2022 https://t.co/xphUSFmxy4",0
26783,@roshansibakoti @kpsharmaoli भरतपुरमा एमालेको उम्मेदवार विजय सुवेदीलाई भोट दिने नदिने भन्ने कुरा धेरै सोच्नै पर्दैन।  एमाले बाट निर्वाचित भएको दुई महानगर काठमाडौं र पोखराको हविगत हेरे पुग्छ। छ वटा महानगर मध्य विकासको कामको आधारमा अगाडि त भरतपुर नै देखिन्छ। भरतपुरलाई पुन: रेनु नै ठीक छ।,0
35652,"म हूँ नेपाली बाबू :Nepal::smiling_face_with_sunglasses:
#ढाका_टोपी https://t.co/MaOa1VXZpc",0
33573,"काठमाडौं महानगरपालिकाको मेयरमा स्वतन्त्र उम्मेदवारी दिएका बालेन्द्र शाहको हारजितमा खसी बाजी राख्ने खोटाङका दुई जना पक्राउ परेका छन्।
https://t.co/0BmRbEJMx0",0
19237,"#UttarPradesh : भारत के यशस्वी प्रधानमंत्री @narendramodi ने इस देश के सर्वांगीण विकास के लिए जिन योजनाओं को आगे बढ़ाया है। उससे आज भारत हर क्षेत्र में आगे बढ़ रहा है: मुख्यमंत्री @myogiadityanath 

#UttarPradeshElections2022 #news #LatestNews https://t.co/YS9SaIAVLI",0
19230,"जब तक उत्तर प्रदेश में मुसलमानों की कयादत बना नहीं लूंगा उत्तर प्रदेश बार बार आता रहूँगा - बैरिस्टर @asadowaisi साहब
#AIMIM  #UttarPradeshElections2022 https://t.co/SYIMhT5oU2",0
21836,"Power of The #NoNotAgain  

महाथीरको होमल्यान्ड फाइटर्स पार्टीले भने यसपालि नराम्रो पराजय भोगेको छ। उनको पार्टीले एउटा पनि सिट जित्न नसकेको अलजजिराले जनाएको छ। यसपालि मलेसियामा महाथीर लगायत उनको पार्टीका उम्मेदवारहरूलाई हराउन 'नो नट अगेन' भन्ने अभियान चलेको थियो।
#सेत्पाटी",0
14213,"#ManipurElections2022
पंजे क़े निशान का बटन दबाइये....
मणिपुर में कांग्रेस की सरकार बनाइये....",0
12006,"#NewsAlert | गोवा चुनाव के लिए #AAP ने उम्मीदवारों की चौथी लिस्ट जारी की

#GoaElections2022 #GoaElections https://t.co/j9PpsiWMta",0
30605,"@gaunkomanchhey Fake सर्वेक्षण र उमेदवारले केही गर्दैन,यसपालीको मेयर पौडेल नै हुनुपर्छ र हुन् पनि।",0
30040,बुटवलमा एमालेबाट बाबुराम भट्टराईको उम्मेदवारी दर्ता https://t.co/uKAYJCwB4J,0
27088,देउवा आफ्नै वडामा पछारिनु भएछ :face_with_monocle:,0
20853,"यूपी में पहले चरण का मतदान में लोगों ने भारी संख्या में घरों से निकलकर यूपी के विकास के लिए, भारी मात्रा में बसपा को वोट दिया है धन्यवाद, #SpacesHost 
#UPElections2022 #Bsp:elephant:
#UttarPradeshElections2022 
Set a reminder for my upcoming Space! @TTPNewsOnline https://t.co/omSwHH9Fce",0
24484,"तर तिमी आफ्नो गिरेको हर्कतमा उत्रीएपछी तिम्रो अभिभावक ले त तिम्लाइ रुचाउँदैनन भ्णे ऊ सँग तिम्रो कुरा मिल्नु असम्भव छ

#NoNotAgain",0
33259,"लोपोन्मुख जाति वडामै सीमित
अघिल्लो निर्वाचनमा लोपोन्मुख जातिमध्ये केही वडाध्यक्ष र सदस्यमा निर्वाचित भएका थिए, यसपटक भने केही जातिको प्रतिनिधित्व शून्य हुने #Nepal #LocalElections2022 #IndigenousPeoples https://t.co/nR45oW5NUN",0
17260,"पीएम मोदी ने उत्तराखंड के धीमे विकास के लिए कांग्रेस को जिम्मेदार ठहराया 

#NarendraModi #UttarakhandElections2022 

https://t.co/anevNZsQVB",0
13648,जहां गृहमंत्री @AmitShah रैली कर रहे हैं वो #Goa के एक स्कूल का प्रार्थना स्थल है। रैली के लिए स्कूल भी खुला और भीड़ भी जुटी। #GoaElections2022 #Corona https://t.co/2XMrkwkIgt,0
29444,"नेकपा एमाले लमही नगरपालिका–८ नम्बर वडाले भौकामा आयोजना गरेको चुनावी सभालाई सम्बोधन गर्दै उनले नेकपा एमालेबाहेक अन्य पुराना पार्टी थोत्रा भएको दावी गरिन् ।
https://t.co/o6o677SlTp",0
24668,"@ECNOfficial 29 लाख खर्च गरेर यिनीहरूले पछि 29 अर्बको भ्रष्टाचार गर्छन। 
#NoNotAgain",0
36194,"शुभदिन, आज स्थानीय निर्वाचन,2079
राज्यले दिएको सबैभन्दा ठूलो अधिकारको सदुपयोग गरौ।",0
20198,#UttarPradesh  में बहुत मज़बूती के साथ भाजपा फिर से सरकार बनाने जा रही है: केंद्रीय गृह मंत्री @AmitShah #JanhitTimes  #UttarPradeshElections2022 #Election2022 https://t.co/K61uxtocxF,0
17965,"कांग्रेस महासचिव प्रियंका गांधी ने उत्तराखंड के लिए कांग्रेस का घोषणापत्र जारी किया है। पुलिस विभाग में महिलाओं के लिए 40 प्रतिशत नौकरियां आरक्षित करने, चार लाख लोगों को नौकरी देने और पर्यटन पुलिस बल के गठन का वादा किया गया है।  #UttarakhandElections2022 @INCUttarakhand",0
30164,पर्वतमा निर्वाचन आचारसंहिताको पालनामा कडाइ गरिँदै https://t.co/0y7WZLNUQ3,0
12062,"""गोवा के लिए नया एजेंडा लाया हूं.. रोजगार देने पर हमारा जोर रहेगा.. हम विकास के लिए काम करेंगे"" -अरविंद केजरीवाल

#GoaElections2022 #ArvindKejriwal #ElectionCampaign https://t.co/WIZyoEgcJ5",0
17863,"पूर्व सीएम त्रिवेंद्र बोले- उत्तराखंड में हारे तो मदन कौशिक पर फूटेगा ठीकरा @tsrawatbjp @madankaushikbjp #UttarakhandElections2022 #उत्तराखंड 
https://t.co/QTgf2GDq9l",0
30659,एकीकृत समाजवादी जिल्ला अध्यक्षबाट राजीनामा दिएको भोलिपल्टै एमालेमा प्रवेश https://t.co/sncOR1V7pW,0
19040,"स्वागत है स्वागत है 10 मार्च को अखिलेश का। 

#बाइस_में_बाइसकिल #UttarPradeshElections2022 #UPElections2022 #AkhileshYadav https://t.co/tPfgq5yqfx",0
25982,जिम्बाब्वेसँग बदला लिन नेपाल मैदानमा https://t.co/YjWIu05n1C #hamrakura,0
16556,"आज होगा कांग्रेस के पंजाब CM फेस का ऐलान, सिद्धू बोले- ईमानदार और दूरदर्शी नेता को बनाएं मुख्यमंत्री

#PunjabElections2022 | #PunjabCM | #Congress

https://t.co/PRSc0UKzDb",0
25223,"सनिबार सच्चिकै सदुपयोग भयो । काम गर्दै @pukarbam दाईको पडकाष्ट मैले त हेरी सकेँ, तपाईंहरुले पनि हेरेर / सुनेर / सेयर गरेर सहयोग गर्नुहोला । धन्यवाद !

Pukar Bam | Paradygm Podacasts | 035 https://t.co/73JLosKr6L #YouthsInPolitics #NepalVotes #NoNotAgain",0
23591,हो यस्तै दोगला हरुले गर्दा नै चाहिएको हो #NoNotAgain अभियान,0
24213,#Nonotagain भन्न पाइने तर एमालेको महाधिवेशन जस्तो एस्लाइ मत नदिनुस भन्न चाहि नपाउने हो ?!,0
27612,"आयोगले भन्यो : मौन अवधिअगावै चुनावी झण्डादेखि फेसबुकमा लेखेकोसम्म निर्वाचन सामग्री हटाउनू
https://t.co/s2iUcDnNuU",0
28454,गठबन्धन राष्ट्रिय आवश्यकता होः  प्रधानमन्त्री देउवा - Nepal's Investigative News Portal. https://t.co/MIbdgcCCse,0
14820,"कांग्रेस और 'आप' में नया गेम,  चन्नी के खिलाफ चन्नी ने भरा पर्चा 

देखिए #Vote4Good @Mishabajwaz के साथ 

#Elections2022 #CharanjeetSinghChanni #PunjabElections2022 @satenderchauhan https://t.co/BOmb5HLu9v",0
31243,New post: स्थानीय निर्वाचन : मतपत्र ढुवानी सुरु https://t.co/s7ixrV4G0N,0
16649,"पंजाब में रोजगार उपलब्ध कराने हेतु #केजरीवाल  जी का बड़ा कदम, अपने पार्टी के बेरोजगार लोगों को नए पद आवंटित करके दिया रोजगार। :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:
#PunjabElections2022 https://t.co/TVgbpsCCnf",0
26453,"कैलालीका सत्तारुढ दलवीच सहमति : काँग्रेस सात, माओवादी चार र एकीकृत समाजवादी दुई तहको नेतृत्व लिने https://t.co/rNDFJcxxt2",0
17959,"उत्तराखंड : विधायकी पर फैसला ईवीएम में हुआ दर्ज
https://t.co/G6GJe0eso0
@UttarakhandCEO 
@BJP4UK 
@INCUttarakhand 
@AAPUttarakhand 
#UttarakhandElections2022",0
22636,"आफ्नै बाउ सम्पत्ति बेचेर बनाइदेको हो र?
#NoNotAgain",0
13368,"BJP खुल के दावा कर रही है कि हमारे 8 MLA भी आ गए तो MLA खरीद कर सरकार हम ही बनाएंगे 
:@ArvindKejriwal 

#GoaElections2022 https://t.co/CmWAd1k3Gy",0
18052,"Breaking : उत्तराखंड के बीजेपी कार्यकर्ताओं ने सुना प्रधानमंत्री का वर्चुअल संबोधन

#UttarakhandElections2022 #NewsIndia24x7 

@pushkardhami @BJP4India @PMOIndia @narendramodi https://t.co/GCKWAUo5Ku",0
32292,"बुटवलमा मतदान सुरु, पहिलाे भाेट एमाले उपाध्यक्ष विष्णु पाैडेलले हाले (तस्बिरसहित)

https://t.co/H4rMapVbG3",0
16455,"#Breaking : सिंघु बॉर्डर पर संयुक्त किसान मोर्चे की बैठक शुरु, राकेश टिकैत बैठक में शामिल नहीं

*बॉर्डर से कब हटेंगे किसान?

#ElectionShow #AbkiBaarKiskiSarkar #PunjabElections2022

#IndiaTV Live at : https://t.co/qnCYEQfrJq https://t.co/7Mp6OBwEXy",0
24571,"फरक पार्टी फरक झण्डा
देश  लुट्ने ऐउटै  धन्दा
कहिले फुट्ने कहिले जुट्ने
उदेश्य ऐउटै देश लुट्ने ।
जय नेपाल काम्रेड 
ठगबन्धन :grinning_face_with_smiling_eyes:
***लाज पचेका नकचरा नेताहरु ***#NoNotAgain #NepalVotes2022 #Nepal",0
25329,"फेसबुकको नो नट अगेन क्याम्पेन ले बा नेताहरुलाइ सुताउने लगभग पक्का छ्। अब कुनदिनमा त्यो पेजको एड्मिन लाइ सर्खार ले पक्राउ पुर्जि जारि गर्छ्। 
#NoNotAgain",0
30249,कीर्तिपुरको एकै वडामा एमालेका दुई जनाको उम्मेदवारी! https://t.co/Ei0Hmz6ajK,0
10122,"#AssemblyElections2022
अर्जुन अवार्डी व सुप्रसिद्ध बैडमिंटन खिलाड़ी श्री अभिन्न श्याम गुप्ता जी ने आज गोल्डन जुबली मतदान केंद्र पर मतदान किया।
@ceoup @ECISVEEP @SpokespersonECI https://t.co/vaiswKlswd",0
28964,गत निर्वाचन मा वार्ड सदस्य मा लोकप्रीय मतले विजयी हुनु भएका कमरेड  लाइ आउदो निर्वाचन मा वार्ड  अध्यक्ष पदमा भारि मतान्तर ले विजयी बनाउनु  हुन सम्पुर्ण 12 न वार्ड बासिहरुमा  अनुरोध गर्दै अग्रीम  बधाई ।,0
36149,"माधव नेपाल भन्थे हामीलाई धोका नहोस्! 
- कस्ले कस्लाई धोका दिई राछ बिस्तारै पाटो खुल्दैछ॥ रुखमा हाल्नु पर्ने माधव नेपालका भोट लौरोतिर https://t.co/Cv73U1NalP",0
24814,"त्यो बिना ढेउवा काे विदेश पठाई दिन्छ भन्ने माधव नेपाल लाई कार्वाही भए की भएन @ECNOfficial 
#NoNotAgain",0
31607,ठोरी गाउँपालिकाको अध्यक्ष र उपाध्यक्षमा एमाले विजयी  https://t.co/C0eSVZ5xAX,0
22308,"नोट मा बिकेर भोट त्यस्तो लाई भोट नदिनु जस्को कारण भबिष्य डामाडोल होस् :blossom::heart_suit:
#Nonotagain",0
26928,भोट हालेपछि प्रचण्डले भने–‘यसलाई पट्याउने कसरी हो?’ https://t.co/lmbJfROEgP,0
30524,"#Election2079
कैलालीको गोदावरी नगरपालिका–११ मा नेपाली कांग्रेसले टिकट नदिएको भन्दै वडाध्यक्षमा बागी उम्मेदवारी दिएका प्रेमसिंह बडैला भारी मतले विजयी भएका छन् । बडैला एक हजार ७० मतका साथ नेकपा एकीकृत समाजवादीका शिव बिकलाई पराजित गर्दै विजयी भएका हुन् ।",0
15580,@LambaAlka @INCPunjab यह सवालों से नहीं अपने बुरे कर्मों से बच ने के लिए खामोश हैं। @raghav_chadha चोर है यही  #PunjabElections2022 में शोर है।,0
12180,"गोवा में टीएमसी के पक्ष में माहौल बनाने में जुटे चुनाव रणनीतिकार प्रशांत किशोर की कंपनी I-PAC के दफ्तर पर पुलिस ने छापा मारकर गांजा बरामद किया है। कंपनी के एक कर्मचारी को भी गिरफ्तार किया गया है।
#GoaElections2022",0
23159,"एमालेको पुरानो घोषणा पत्र!!
.
#NoNotAgain के हो भनेर सोध्छन् धेरैले, हो यसरी नै जनतालाई मूर्ख बनाउने नेताहरुलाई रोक्ने प्रयास हो!! https://t.co/lipzvxJ87y",0
13823,"अपने bjp वाले मणिपुर में मेहनत कर रहे है , इसे कहते है संघटन
#ManipurElections2022",0
19105,"सपा के राष्ट्रीय अध्यक्ष अखिलेश यादव (@yadavakhilesh) ने कहा कि आखिरी चरण आते-आते भाजपा (@BJP4UP) की भाप निकल जायेगी। उन्होंने कहा कि अब तक सब जान चुके हैं कि पहले और दूसरे चरण में ही हमने शतक मार लिया है। 

#UttarPradeshElections2022 

फोटो: @samajwadiparty https://t.co/Lsyjz23QhD",0
36520,भारतीय प्रधानमन्त्री मोदी ११ सदस्यीय टोलीसहित भोलि नेपाल आउँदै - Tesro Ankha:  https://t.co/0Fptp8GmMU,0
23589,#NoNotAgain :victory_hand::raised_hand: बुढा भ्रष्टाचारिहरुलाई फाल्नुपर्छ!,0
30349,६ करोड जरिवाना गराउनुपर्ने शशाङ्कलाई किन त्यसै छाड्यो निर्वाचन आयोगले ! https://t.co/NhBxksKb4U,0
24159,"@SuryaRAcharya @Yaknath7 डा सा'बको ढिलो ईण्ट्री; देर आए लेकिन दुरूस्त आए!:folded_hands:
#NoNotAgain",0
25892,"निर्वाचन आयोगको तथ्यांकका आधारमा मिडियाले समाचार बनाउनु पर्ने हो, तर निर्वाचन आयोगको वेभसाइटमा भेटिने सूचना मिडियाका निर्वाचन पोर्टल भन्दा निकै ढिलो रहेछ । आयोगको डिजिटल टिम गतिलै भएपनि सुस्त रहेछ ।",0
33462,"#भोजपुर नपा
कांग्रेस १७४
एमाले १५८",0
12455,"तीन राज्यों में चुनावी जंग : यूपी में दूसरे चरण का मतदान आरंभ, गोवा और उत्तराखंड की सभी सीटों पर आज वोटिंग
https://t.co/TX7wkY10oD

#UPElection2022 #GoaElections2022 #uttrakhandElection2022",0
20585,"#Bareilly : 3 बजे तक ज़िले में 50.87 फीसदी हुई वोटिंग। 

#ElectionsWithNews1India
#UttarPradeshElections2022|#UPElections2022| #Voting | #UttarPradeshElections2022 https://t.co/J5adSn7Czb",0
14725,"आज हम जनता से एक मौका मांग रहे हैं।

सभी पार्टियों को इसी बात का डर है कि अगर दिल्ली की तरह पंजाब के लोगों ने भी हमें एक मौका दे दिया, फिर हम अपने काम की वजह से कभी हारने वाले नहीं हैं।

- श्री @ArvindKejriwal #PunjabElections2022 https://t.co/V0Xrt0xzcT",0
30528,काठमाडौं महानगरको मेयर र उपमेयरमा एमालेबाट स्थापित र ढंगोलको उम्मेदवारी दर्ता   https://t.co/Dwd5J9huAb,0
19873,"#UPElection2022: यूपी के 12 जिलों की 61 विधानसभा सीटों में वोटिंग शुरू, 692 उम्मीदवार मैदान में 

| #Election2022 | #Elections2022 | #elections | #UttarPradeshElections2022 | 

   https://t.co/hZlumsY2C8",0
11888,"Goa Assembly Election 2022: कांग्रेस ने 5 और उम्मीदवारों की घोषणा की #GoaElections2022 #Goa #Congress #GoaAssemblyElections  
https://t.co/CKeg7sHoha",0
15111,"#BREAKING | अगले हफ्ते पंजाब में सीएम चेहरे का ऐलान करेंगे: अरविंद केजरीवाल

@AdarshJha001 

https://t.co/smwhXUROiK

#ArvindKejriwal #Punjab #PunjabElections2022 #AAP https://t.co/xeGImWo3iK",0
16155,"Punjab Election: उम्मीदवार से युवक ने भरी सभा में पूछा लिया ऐसा सवाल, नेताजी को पड़ गया भागना https://t.co/EXKXXxwZtC 
@AniljoshiOffice @Akali_Dal_ 
#AnilJoshi
#PunjabElections2022",0
23824,"लबस्तरो सरकार
#NoNotAgain",0
13640,"कई चुनावी सर्वे दिखा रहे हैं कि भाजपा फिर से सत्ता में आएगी और आगामी चुनाव जीतेगी'

#Goa #GoaElections2022 #BJP

https://t.co/11Uheqg10V",0
20923,"मुलायम सिंह यादव की छोटी बहू अपर्णा यादव ने थामा भाजपा का दामन, PM मोदी की तारीफ़ की। 
#AparnaYadav #MulayamSinghYadav #BJP #UttarPradeshElections2022 https://t.co/7xAf7cEbrR",0
36255,@Beepuluv संघीय राजधानी नगर हो। राम्रो त हाम्लाई पनि चाहिन्छ भो। त्यत्ति आश गर्न भोट हाल्नै पर्ने हो र ?,0
12938,"#AparnaYadav को टिकट
और
#UtpalParrikar को नहीं

ये दोहरा चरित्र दिखाता है, परिवारवाद की परिभाषा 2 राज्यों के लिए अलग अलग नहीं हो सकती

#GoaElections2022 #elections #BJPlist #bjpitcell",0
34867,"ललितपुर महानगरपालिकामा सत्तारुढ गठबन्धनका तर्फबाट नेपाली कांग्रेसका उम्मेदवार चिरीबाबु महर्जन फराकिलो मत अन्तरले पहिलो स्थानमा छन्।  
https://t.co/rh0TJGaR2l",0
10719,"आज अमरोहा दौरे पर मायावती,
चुनावी जनसभा को करेंगी सम्बोधित,
दोपहर 12 बजे अमरोहा-जोया रोड स्थित जोई मैदान में जनसभा।
#AssemblyElections2022
#Mayawati #amroha #Election2022 #Lucknow",0
22144,"जसले जिते पनि अहिले सम्म जनतै हारीरहेको देखिन्छ । 
अब जनतानै जित्न पर्छ । 
तिस बर्ष देखि सत्तामा रहेकाहरुले अझै कुनै खास मुद्दालाई 'अब प्रायोरिटीमा राख्ने' जस्तो बकैतीको जाल फेक्ने सबलाई 'बाइबाइ' गर्ने बेला यहि हो । #NoNotAgain",0
27284,यही वैशाख ३० गते हुने स्थानीय तह निर्वाचनका लागि तनहुँमा आचारसंहिता उल्लङ्घनका मौखिक उजुरी बढ्न थालेका छन् । राजनीतिक दलबाट निर्वाचनको प्रचारप्रसारका क्रममा आचारसंहिता उल्लङ्घन हुन थालेपछि जिल्ला निर्वाचन कार्यालयमा मौखिक उजुरी दिने क्रम बढेको हो । https://t.co/Y1hHTf6WoB,0
23351,@neprican2017 ३० वर्ष एक्लैले  र ३३ वर्ष पालो पीलो गर्दै सत्ता मा रहदा के अण्डा पारेर बसेछन यीनीगरू ! #NoNotAgain नभनु भन्छु फेरी पनि भन्नै पर्छ #NoNotAgain,0
33627,"जिब्बाब्वेविरुद्ध भिड्दै नेपाल, यस्तो छ सम्भावित–११ - Nepal Vs Jimbabbe https://t.co/ddKFrteEVC via @YouTube 
#NepaliCricket #SandeepLamichhane",0
13390,"तो क्या गोवा में ऐसा होगा दूसरी बार... 
#GoaElections2022 #Goa #AssemblyElections2022 https://t.co/HaJyAfulha",0
26403,निर्वाचन आयोगले निर्वाचन आचारसंहिता विपरीत अभिव्यक्ति दिएको भन्दै सुदूरपश्चिम प्रदेश सरकारका मुख्यमन्त्री त्रिलोचन भट्टलाई २४ घन्टे स्पष्टीकरण सोधेको छ ।https://t.co/wi7c0au6a4,0
29552,"राजनीतिक प्रणाली र शासकीय स्वरुपलाई बदल्ने, लाेकतन्त्रका हिमायति र राज्यसत्ताका सञ्चालक दलहरु निर्वाचन परिणामकाे पर्खाइमा पिजडामा कैदी बन्नु लाेकतन्त्रमा किमार्थ सुहाउँदैन ! 
विश्वास दिलाउन नसक्नु दलहरूको अकर्मण्यता  र कानुन पालना गराउन नसक्नु निर्वाचन आयाेगकाे निरहता हाे ।",0
17633,"#Uttarakhand: मुख्यमंत्री पुष्कर सिंह धामी ने Haridwar  में रोड शो किया। 
#UttarakhandElections2022 @pushkardhami @BJP4UK #News1indiaTweet https://t.co/YQUEhcxPlO",0
35776,"Only 18+
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
 .
.
.
.
.
.
.
.
.
.
.
.
मतदाता नामावली मा नाम छ कि छैन?
भोट के मा हाल्दै छौ ? भोलि :grinning_face_with_sweat:?",0
32873,एमालेले जित्यो दोधारा चाँदनीको मेयर https://t.co/5UshJYEmRJ,0
